Product ID,Product Name,Category,Supplier,Purchase Date,Unit Cost,Selling Price,Quantity In Stock,Reorder Level,Warehouse Location,Sales Quantity,Revenue,Profit
PRD-1070,Webcam HD - Basic,Electronics,Quality Goods Ltd.,2025-08-23,77.44,182.42,142,73,WH-B2,41,7479.22,4304.18
PRD-1132,HDMI Cable - Lite,Electronics,Global Traders Inc.,2025-04-04,183.24,304.66,209,34,WH-C2,19,5788.54,2306.98
PRD-1301,Beanie - Basic,Clothing,Premium Suppliers,2026-04-21,8.37,16.43,184,54,WH-A1,44,722.92,354.64
PRD-1928,Action Figure - Basic,Toys,Global Traders Inc.,2025-05-24,47.44,94.58,120,46,WH-D1,9,851.22,424.26
PRD-1327,Green Tea - Elite,Food & Beverage,Prime Distributors,2025-10-01,5.23,8.64,230,99,WH-B2,0,0.0,0.0
PRD-2000,Science Kit - Plus,Toys,Elite Imports,2025-08-21,31.45,50.57,6,96,WH-C1,99,5006.43,1892.88
PRD-1500,Door Mat - Pro,Home & Garden,Global Traders Inc.,2025-02-21,13.77,30.38,206,31,WH-D1,109,3311.42,1810.49
PRD-1655,Water Bottle - Ultra,Sports & Outdoors,Elite Imports,2024-10-30,54.09,96.81,234,51,WH-D1,21,2033.01,897.12
PRD-1901,Textbook - Plus,Books,Premium Suppliers,2024-09-20,19.8,44.24,485,92,WH-A1,24,1061.76,586.56
PRD-1496,Door Mat - Premium,Home & Garden,Quality Goods Ltd.,2025-04-20,14.76,35.24,95,42,WH-B1,61,2149.64,1249.28
PRD-1339,Protein Bars - Max,Food & Beverage,FastTrack Logistics,2025-05-25,10.63,15.52,406,31,WH-C2,142,2203.84,694.38
PRD-1983,Art Kit - Basic,Toys,Value Wholesalers,2024-11-15,21.11,35.41,393,21,WH-D1,189,6692.49,2702.7
PRD-1165,Cotton T-Shirt - Lite,Clothing,Quality Goods Ltd.,2025-07-31,33.28,97.75,330,38,WH-D1,74,7233.5,4770.78
PRD-1029,Bluetooth Speaker - Classic,Electronics,Prime Distributors,2025-03-13,104.05,243.23,462,27,WH-B2,1,243.23,139.18
PRD-1517,Storage Box - Lite,Home & Garden,Elite Imports,2025-07-23,12.05,28.34,51,56,WH-B1,99,2805.66,1612.71
PRD-1194,Winter Jacket - Classic,Clothing,Global Traders Inc.,2025-11-19,60.77,148.42,395,94,WH-B1,170,25231.4,14900.5
PRD-1766,Mystery Novel - Classic,Books,Elite Imports,2026-02-10,21.09,35.02,330,66,WH-A2,222,7774.44,3092.46
PRD-1170,Denim Jeans - Pro,Clothing,Global Traders Inc.,2024-11-22,44.51,97.66,283,25,WH-C1,292,28516.72,15519.8
PRD-1807,History Book - Basic,Books,Value Wholesalers,2024-11-29,19.14,34.47,155,80,WH-A2,268,9237.96,4108.44
PRD-1174,Denim Jeans - Max,Clothing,Premium Suppliers,2025-08-20,14.8,37.26,145,52,WH-A1,76,2831.76,1706.96
PRD-1519,Curtain Rod - Standard,Home & Garden,Premium Suppliers,2025-09-03,57.73,99.25,160,51,WH-D1,223,22132.75,9258.96
PRD-1902,Textbook - Lite,Books,FastTrack Logistics,2026-05-28,23.08,54.61,308,68,WH-B1,0,0.0,0.0
PRD-1708,Tennis Racket - Basic,Sports & Outdoors,Global Traders Inc.,2024-11-20,79.42,147.3,253,27,WH-C2,0,0.0,0.0
PRD-1492,Plant Pot - Elite,Home & Garden,Elite Imports,2024-10-31,52.74,129.81,442,48,WH-A1,287,37255.47,22119.09
PRD-1074,Webcam HD - Elite,Electronics,Prime Distributors,2026-04-04,122.06,294.73,294,68,WH-B1,101,29767.73,17439.67
PRD-2001,Science Kit - Lite,Toys,Prime Distributors,2025-02-17,16.53,31.75,371,99,WH-C2,124,3937.0,1887.28
PRD-1588,Rug - Pro,Home & Garden,FastTrack Logistics,2025-11-29,48.82,108.02,96,72,WH-C1,223,24088.46,13201.6
PRD-1235,Dress Shirt - Basic,Clothing,FastTrack Logistics,2024-08-18,53.31,127.7,135,94,WH-D1,26,3320.2,1934.14
PRD-1215,Yoga Pants - Ultra,Clothing,Prime Distributors,2025-02-24,73.57,116.47,63,86,WH-B2,84,9783.48,3603.6
PRD-1993,Science Kit - Deluxe,Toys,FastTrack Logistics,2024-10-20,33.14,50.63,221,23,WH-A1,171,8657.73,2990.79
PRD-1133,Charger Adapter - Premium,Electronics,FastTrack Logistics,2026-03-27,32.98,77.99,69,69,WH-B2,276,21525.24,12422.76
PRD-1721,Basketball - Ultra,Sports & Outdoors,Elite Imports,2026-05-04,57.1,121.74,125,80,WH-C1,39,4747.86,2520.96
PRD-1923,Board Game - Plus,Toys,Quality Goods Ltd.,2026-05-22,28.77,55.3,161,90,WH-C2,0,0.0,0.0
PRD-1186,Running Shoes - Plus,Clothing,Value Wholesalers,2025-06-13,44.14,81.82,41,67,WH-A1,163,13336.66,6141.84
PRD-1042,USB-C Cable - Max,Electronics,Prime Distributors,2025-04-27,117.06,212.26,4,34,WH-C2,0,0.0,0.0
PRD-1109,Keyboard - Plus,Electronics,Value Wholesalers,2025-02-19,64.43,83.96,371,58,WH-B1,296,24852.16,5780.88
PRD-2155,Hand Sanitizer - Lite,Health & Beauty,TechSupply Co.,2024-09-19,13.0,27.45,191,58,WH-A2,93,2552.85,1343.85
PRD-1569,Candle Set - Elite,Home & Garden,Elite Imports,2025-12-20,28.05,69.5,186,71,WH-B2,92,6394.0,3813.4
PRD-1913,Building Blocks - Lite,Toys,TechSupply Co.,2025-05-23,44.45,79.91,300,78,WH-A1,230,18379.3,8155.8
PRD-2020,Toy Train - Elite,Toys,Value Wholesalers,2024-12-03,34.24,58.45,458,45,WH-C2,120,7014.0,2905.2
PRD-2144,Face Mask - Lite,Health & Beauty,Global Traders Inc.,2026-05-03,6.76,12.25,47,41,WH-C2,43,526.75,236.07
PRD-1484,Garden Hose - Lite,Home & Garden,Prime Distributors,2024-12-08,14.55,37.25,53,69,WH-C2,164,6109.0,3722.8
PRD-1469,LED Bulb - Classic,Home & Garden,Global Traders Inc.,2025-04-28,7.53,13.86,160,21,WH-B2,268,3714.48,1696.44
PRD-1025,Bluetooth Speaker - Deluxe,Electronics,Value Wholesalers,2026-04-18,32.93,59.84,216,72,WH-A2,27,1615.68,726.57
PRD-1650,Water Bottle - Premium,Sports & Outdoors,Value Wholesalers,2025-04-26,77.1,183.96,326,55,WH-B1,96,17660.16,10258.56
PRD-1669,Camping Tent - Max,Sports & Outdoors,FastTrack Logistics,2024-10-18,60.18,143.85,25,43,WH-C1,178,25605.3,14893.26
PRD-1739,Backpack - Standard,Sports & Outdoors,Global Traders Inc.,2026-01-16,32.8,64.3,479,29,WH-C2,141,9066.3,4441.5
PRD-2161,Deodorant - Ultra,Health & Beauty,Quality Goods Ltd.,2024-08-28,33.87,69.72,305,21,WH-A1,148,10318.56,5305.8
PRD-1367,Pasta Sauce - Basic,Food & Beverage,Value Wholesalers,2025-08-28,7.71,16.44,163,54,WH-A2,292,4800.48,2549.16
PRD-1824,Biography - Plus,Books,TechSupply Co.,2026-04-04,3.89,9.82,303,27,WH-A2,129,1266.78,764.97
PRD-2042,Kite - Elite,Toys,Premium Suppliers,2024-07-25,40.66,76.89,421,42,WH-C2,91,6996.99,3296.93
PRD-1384,Granola - Plus,Food & Beverage,Global Traders Inc.,2026-05-18,6.55,12.55,414,36,WH-A1,0,0.0,0.0
PRD-1455,Spices - Basic,Food & Beverage,Value Wholesalers,2025-11-04,19.74,37.48,304,26,WH-C2,10,374.8,177.4
PRD-1265,Polo Shirt - Premium,Clothing,Elite Imports,2025-07-02,35.05,88.47,338,89,WH-D1,178,15747.66,9508.76
PRD-1747,Backpack - Plus,Sports & Outdoors,Value Wholesalers,2025-03-17,20.91,42.71,183,62,WH-C2,205,8755.55,4469.0
PRD-1962,Doll House - Pro,Toys,Elite Imports,2025-10-12,34.07,80.61,362,23,WH-C2,158,12736.38,7353.32
PRD-1445,Rice Crackers - Pro,Food & Beverage,Global Traders Inc.,2026-01-05,13.51,28.29,195,87,WH-B2,27,763.83,399.06
PRD-1396,Honey - Lite,Food & Beverage,Quality Goods Ltd.,2026-03-12,9.84,15.17,410,61,WH-D1,0,0.0,0.0
PRD-1729,Fishing Rod - Deluxe,Sports & Outdoors,Value Wholesalers,2024-09-15,49.62,107.43,107,93,WH-A2,176,18907.68,10174.56
PRD-1177,Running Shoes - Premium,Clothing,Value Wholesalers,2025-07-18,9.31,18.28,486,47,WH-C1,248,4533.44,2224.56
PRD-1019,Smart Watch - Elite,Electronics,Global Traders Inc.,2025-03-13,165.96,410.52,272,36,WH-A1,243,99756.36,59428.08
PRD-1694,Swim Goggles - Premium,Sports & Outdoors,Prime Distributors,2025-10-16,20.3,51.76,286,85,WH-A2,277,14337.52,8714.42
PRD-1835,Children Story - Plus,Books,Global Traders Inc.,2025-06-14,13.82,33.54,52,41,WH-A2,0,0.0,0.0
PRD-1596,Lamp - Standard,Home & Garden,Elite Imports,2026-01-08,54.26,99.03,195,21,WH-A2,127,12576.81,5685.79
PRD-1062,Laptop Stand - Classic,Electronics,Elite Imports,2025-03-24,98.26,216.38,430,55,WH-A2,266,57557.08,31419.92
PRD-1273,Polo Shirt - Max,Clothing,Elite Imports,2025-08-05,75.79,190.01,402,87,WH-A1,213,40472.13,24328.86
PRD-2115,Body Lotion - Basic,Health & Beauty,Prime Distributors,2024-08-10,21.37,56.98,107,47,WH-B2,100,5698.0,3561.0
PRD-1279,Windbreaker - Basic,Clothing,Global Traders Inc.,2025-03-20,73.84,187.81,360,46,WH-C2,122,22912.82,13904.34
PRD-1825,Biography - Lite,Books,TechSupply Co.,2025-09-18,21.02,55.84,400,35,WH-A1,105,5863.2,3656.1
PRD-1369,Pasta Sauce - Ultra,Food & Beverage,Global Traders Inc.,2025-10-07,19.79,32.62,44,90,WH-B2,188,6132.56,2412.04
PRD-1869,Poetry Collection - Lite,Books,FastTrack Logistics,2026-02-25,12.8,33.3,420,59,WH-D1,0,0.0,0.0
PRD-2136,Face Mask - Deluxe,Health & Beauty,Premium Suppliers,2025-10-17,9.27,23.52,140,21,WH-B1,0,0.0,0.0
PRD-1843,Travel Guide - Classic,Books,Elite Imports,2026-06-17,3.89,9.26,440,58,WH-B2,84,777.84,451.08
PRD-1709,Tennis Racket - Pro,Sports & Outdoors,Prime Distributors,2024-10-10,82.89,191.35,338,39,WH-C1,149,28511.15,16160.54
PRD-1760,Mystery Novel - Premium,Books,Global Traders Inc.,2024-10-14,19.54,52.54,8,82,WH-D1,0,0.0,0.0
PRD-1548,Wall Clock - Max,Home & Garden,Value Wholesalers,2025-08-11,49.05,112.73,350,26,WH-D1,2,225.46,127.36
PRD-1862,Poetry Collection - Basic,Books,Quality Goods Ltd.,2025-10-17,6.68,13.1,411,55,WH-A2,90,1179.0,577.8
PRD-1882,Comic Book - Standard,Books,Global Traders Inc.,2026-01-30,28.58,50.42,367,87,WH-B1,232,11697.44,5066.88
PRD-1457,Spices - Ultra,Food & Beverage,Quality Goods Ltd.,2024-08-20,16.5,27.07,338,32,WH-C2,138,3735.66,1458.66
PRD-1394,Honey - Max,Food & Beverage,Premium Suppliers,2024-12-23,5.27,11.38,428,83,WH-C1,89,1012.82,543.79
PRD-1894,Textbook - Deluxe,Books,TechSupply Co.,2026-02-21,4.47,8.3,240,53,WH-A2,239,1983.7,915.37
PRD-1947,Remote Control Car - Premium,Toys,Premium Suppliers,2026-06-05,39.05,95.33,229,58,WH-A1,2,190.66,112.56
PRD-1376,Granola - Standard,Food & Beverage,TechSupply Co.,2024-09-13,24.18,38.43,133,60,WH-B2,201,7724.43,2864.25
PRD-1413,Dried Fruits - Ultra,Food & Beverage,Value Wholesalers,2025-03-10,22.58,36.4,328,89,WH-B2,189,6879.6,2611.98
PRD-1075,Webcam HD - Max,Electronics,Global Traders Inc.,2024-08-15,168.66,268.41,356,58,WH-C1,61,16373.01,6084.75
PRD-2111,Lip Balm - Lite,Health & Beauty,Prime Distributors,2025-03-11,30.19,57.02,417,40,WH-D1,280,15965.6,7512.4
PRD-1845,Travel Guide - Max,Books,Elite Imports,2024-12-25,26.07,60.2,200,53,WH-B2,193,11618.6,6587.09
PRD-1501,Door Mat - Ultra,Home & Garden,Premium Suppliers,2025-07-19,21.15,57.85,316,87,WH-B1,287,16602.95,10532.9
PRD-1786,Self-Help Guide - Pro,Books,Quality Goods Ltd.,2025-07-27,27.24,62.79,216,55,WH-B1,0,0.0,0.0
PRD-1617,Yoga Mat - Premium,Sports & Outdoors,Global Traders Inc.,2026-01-20,59.5,119.34,336,40,WH-A2,226,26970.84,13523.84
PRD-1115,Monitor Stand - Pro,Electronics,Premium Suppliers,2024-08-13,88.53,123.62,168,88,WH-C1,162,20026.44,5684.58
PRD-1418,Dried Fruits - Lite,Food & Beverage,Prime Distributors,2025-04-20,5.98,13.08,497,47,WH-A1,64,837.12,454.4
PRD-1602,Lamp - Elite,Home & Garden,Quality Goods Ltd.,2025-02-27,10.03,23.11,476,100,WH-A2,0,0.0,0.0
PRD-1605,Lamp - Lite,Home & Garden,TechSupply Co.,2024-07-30,29.06,54.72,356,82,WH-B2,95,5198.4,2437.7
PRD-1090,Mouse Pad - Standard,Electronics,Global Traders Inc.,2026-05-18,89.13,123.79,322,26,WH-D1,288,35651.52,9982.08
PRD-2138,Face Mask - Pro,Health & Beauty,Global Traders Inc.,2025-07-31,29.22,76.7,282,54,WH-C1,24,1840.8,1139.52
PRD-1499,Door Mat - Basic,Home & Garden,Elite Imports,2024-12-14,35.26,56.23,362,60,WH-D1,94,5285.62,1971.18
PRD-1858,Art Book - Lite,Books,Value Wholesalers,2024-10-20,4.62,8.69,236,38,WH-C1,153,1329.57,622.71
PRD-1865,Poetry Collection - Classic,Books,Global Traders Inc.,2024-09-11,25.38,74.35,476,87,WH-C1,46,3420.1,2252.62
PRD-1863,Poetry Collection - Pro,Books,TechSupply Co.,2025-03-13,24.12,40.46,459,30,WH-C2,152,6149.92,2483.68
PRD-1012,Smart Watch - Premium,Electronics,Quality Goods Ltd.,2024-12-26,114.71,251.95,219,94,WH-C2,112,28218.4,15370.88
PRD-1397,Dark Chocolate - Premium,Food & Beverage,Prime Distributors,2024-08-01,23.1,46.65,433,87,WH-C1,37,1726.05,871.35
PRD-2176,Eye Cream - Plus,Health & Beauty,TechSupply Co.,2024-11-17,13.87,38.25,148,25,WH-A2,31,1185.75,755.78
PRD-1556,Picture Frame - Ultra,Home & Garden,Global Traders Inc.,2026-05-10,32.67,63.44,59,85,WH-C1,275,17446.0,8461.75
PRD-1043,USB-C Cable - Plus,Electronics,Prime Distributors,2026-06-17,169.4,338.63,75,75,WH-C1,157,53164.91,26569.11
PRD-1168,Denim Jeans - Deluxe,Clothing,Premium Suppliers,2025-04-29,12.92,27.95,155,55,WH-A2,180,5031.0,2705.4
PRD-1417,Dried Fruits - Plus,Food & Beverage,Elite Imports,2026-05-04,11.08,23.08,17,84,WH-B1,264,6093.12,3168.0
PRD-1577,Vase - Pro,Home & Garden,Value Wholesalers,2026-05-11,9.35,18.2,160,60,WH-D1,136,2475.2,1203.6
PRD-1268,Polo Shirt - Basic,Clothing,FastTrack Logistics,2026-03-30,10.32,25.7,314,22,WH-A2,34,873.8,522.92
PRD-1944,Puzzle Set - Max,Toys,TechSupply Co.,2025-08-15,22.55,50.04,450,36,WH-C1,276,13811.04,7587.24
PRD-1427,Energy Drink - Max,Food & Beverage,Prime Distributors,2025-04-26,19.8,32.8,373,73,WH-B1,45,1476.0,585.0
PRD-1691,Bike Helmet - Max,Sports & Outdoors,Elite Imports,2025-02-04,20.43,36.23,22,96,WH-B2,170,6159.1,2686.0
PRD-1545,Wall Clock - Ultra,Home & Garden,FastTrack Logistics,2025-01-21,28.3,55.9,141,70,WH-B1,211,11794.9,5823.6
PRD-2112,Body Lotion - Premium,Health & Beauty,Value Wholesalers,2025-05-17,28.4,79.16,387,70,WH-B1,270,21373.2,13705.2
PRD-1675,Hiking Boots - Basic,Sports & Outdoors,Global Traders Inc.,2024-08-17,64.43,151.14,361,56,WH-B2,162,24484.68,14047.02
PRD-1690,Bike Helmet - Elite,Sports & Outdoors,Prime Distributors,2026-04-14,83.99,212.13,346,36,WH-D1,18,3818.34,2306.52
PRD-2044,Kite - Plus,Toys,Quality Goods Ltd.,2026-02-12,17.32,36.86,149,28,WH-D1,111,4091.46,2168.94
PRD-2165,Deodorant - Plus,Health & Beauty,Quality Goods Ltd.,2025-05-13,4.64,8.16,442,26,WH-A2,268,2186.88,943.36
PRD-1964,Doll House - Classic,Toys,Quality Goods Ltd.,2025-03-23,27.62,41.95,337,88,WH-D1,9,377.55,128.97
PRD-1866,Poetry Collection - Elite,Books,Quality Goods Ltd.,2026-03-20,23.88,48.69,426,94,WH-C1,120,5842.8,2977.2
PRD-1258,Cargo Shorts - Pro,Clothing,Value Wholesalers,2025-01-07,73.72,194.33,410,47,WH-C2,41,7967.53,4945.01
PRD-1336,Protein Bars - Ultra,Food & Beverage,Premium Suppliers,2025-09-27,8.65,13.96,439,85,WH-C2,48,670.08,254.88
PRD-1016,Smart Watch - Pro,Electronics,Elite Imports,2025-10-27,194.8,431.36,259,33,WH-A1,152,65566.72,35957.12
PRD-2023,Toy Train - Lite,Toys,Premium Suppliers,2025-04-18,26.04,49.71,411,83,WH-B2,195,9693.45,4615.65
PRD-1325,Green Tea - Ultra,Food & Beverage,Global Traders Inc.,2026-03-08,9.2,14.64,59,43,WH-C2,72,1054.08,391.68
PRD-1608,Mirror - Deluxe,Home & Garden,Value Wholesalers,2026-01-15,53.56,123.49,186,99,WH-C2,32,3951.68,2237.76
PRD-2043,Kite - Max,Toys,Value Wholesalers,2025-06-25,45.99,77.42,291,32,WH-B2,22,1703.24,691.46
PRD-1819,Biography - Pro,Books,Value Wholesalers,2026-02-07,5.77,10.48,113,44,WH-B1,286,2997.28,1347.06
PRD-1223,Sneakers - Deluxe,Clothing,Value Wholesalers,2025-07-09,45.08,74.8,123,79,WH-A2,230,17204.0,6835.6
PRD-1180,Running Shoes - Basic,Clothing,Prime Distributors,2025-05-01,11.15,22.82,368,50,WH-C2,145,3308.9,1692.15
PRD-1100,Keyboard - Premium,Electronics,FastTrack Logistics,2026-06-12,156.18,235.87,265,76,WH-C1,92,21700.04,7331.48
PRD-1522,Curtain Rod - Pro,Home & Garden,Quality Goods Ltd.,2024-10-20,9.21,14.72,9,84,WH-B1,297,4371.84,1636.47
PRD-1023,Bluetooth Speaker - Premium,Electronics,TechSupply Co.,2026-05-15,182.5,425.51,36,85,WH-A2,248,105526.48,60266.48
PRD-1357,Olive Oil - Pro,Food & Beverage,TechSupply Co.,2026-05-15,2.32,3.65,472,27,WH-C1,203,740.95,269.99
PRD-1943,Puzzle Set - Elite,Toys,Elite Imports,2025-08-04,44.95,102.56,207,45,WH-C2,43,4410.08,2477.23
PRD-2101,Lip Balm - Premium,Health & Beauty,FastTrack Logistics,2025-03-23,38.25,90.72,340,37,WH-C2,251,22770.72,13169.97
PRD-1612,Mirror - Classic,Home & Garden,FastTrack Logistics,2025-07-13,17.14,41.71,6,46,WH-A1,40,1668.4,982.8
PRD-1990,Art Kit - Lite,Toys,FastTrack Logistics,2024-08-26,28.32,56.51,264,25,WH-A1,114,6442.14,3213.66
PRD-1341,Protein Bars - Lite,Food & Beverage,Premium Suppliers,2026-05-20,20.3,34.88,495,74,WH-D1,253,8824.64,3688.74
PRD-1432,Coconut Water - Deluxe,Food & Beverage,Elite Imports,2025-03-25,15.5,26.04,83,53,WH-A2,46,1197.84,484.84
PRD-1769,Mystery Novel - Plus,Books,Premium Suppliers,2026-01-01,23.17,66.21,117,34,WH-B2,50,3310.5,2152.0
PRD-1218,Yoga Pants - Max,Clothing,Prime Distributors,2024-12-06,19.1,47.52,368,97,WH-C1,288,13685.76,8184.96
PRD-1204,Casual Shirt - Ultra,Clothing,TechSupply Co.,2024-11-08,56.82,122.58,64,28,WH-A2,187,22922.46,12297.12
PRD-1888,Comic Book - Elite,Books,TechSupply Co.,2025-08-17,28.14,63.58,181,97,WH-A1,23,1462.34,815.12
PRD-1094,Mouse Pad - Ultra,Electronics,Global Traders Inc.,2026-07-21,90.58,192.69,240,57,WH-A2,0,0.0,0.0
PRD-2054,Face Cream - Max,Health & Beauty,Global Traders Inc.,2026-04-16,32.69,84.33,85,41,WH-A2,0,0.0,0.0
PRD-1069,Webcam HD - Deluxe,Electronics,TechSupply Co.,2024-10-03,94.29,220.66,93,26,WH-A1,167,36850.22,21103.79
PRD-1877,Technical Manual - Elite,Books,Quality Goods Ltd.,2025-09-14,11.47,19.67,80,51,WH-C2,66,1298.22,541.2
PRD-1285,Windbreaker - Plus,Clothing,Prime Distributors,2025-01-10,43.16,124.1,277,27,WH-A2,38,4715.8,3075.72
PRD-1697,Swim Goggles - Basic,Sports & Outdoors,TechSupply Co.,2025-06-26,14.84,28.37,91,96,WH-A1,228,6468.36,3084.84
PRD-1086,Power Bank - Max,Electronics,Quality Goods Ltd.,2025-03-15,66.15,132.8,389,87,WH-A2,51,6772.8,3399.15
PRD-1435,Coconut Water - Ultra,Food & Beverage,Prime Distributors,2026-07-15,7.15,13.49,482,59,WH-C1,140,1888.6,887.6
PRD-1782,Self-Help Guide - Premium,Books,Premium Suppliers,2026-06-20,11.01,29.22,357,98,WH-C1,106,3097.32,1930.26
PRD-1154,Earbuds - Lite,Electronics,Premium Suppliers,2026-07-17,48.56,71.48,336,71,WH-B1,0,0.0,0.0
PRD-1076,Webcam HD - Plus,Electronics,TechSupply Co.,2025-01-24,94.25,164.44,259,63,WH-B1,0,0.0,0.0
PRD-2032,Play Dough - Max,Toys,Premium Suppliers,2025-05-20,24.16,54.42,390,88,WH-A2,300,16326.0,9078.0
PRD-1581,Vase - Max,Home & Garden,Value Wholesalers,2026-04-29,10.72,24.69,43,69,WH-C1,126,3110.94,1760.22
PRD-1447,Rice Crackers - Classic,Food & Beverage,Global Traders Inc.,2025-08-17,16.51,25.45,324,27,WH-B2,0,0.0,0.0
PRD-1704,Swim Goggles - Lite,Sports & Outdoors,FastTrack Logistics,2025-04-07,46.07,87.35,317,51,WH-C1,246,21488.1,10154.88
PRD-1189,Winter Jacket - Standard,Clothing,Quality Goods Ltd.,2026-02-20,47.51,123.09,270,74,WH-D1,147,18094.23,11110.26
PRD-1272,Polo Shirt - Elite,Clothing,Quality Goods Ltd.,2025-09-19,27.81,64.94,302,42,WH-B2,218,14156.92,8094.34
PRD-1237,Dress Shirt - Ultra,Clothing,TechSupply Co.,2024-08-05,15.91,24.32,160,73,WH-C1,104,2529.28,874.64
PRD-1488,Plant Pot - Basic,Home & Garden,Prime Distributors,2025-01-14,43.19,82.89,59,65,WH-C1,298,24701.22,11830.6
PRD-2149,Hand Sanitizer - Pro,Health & Beauty,Prime Distributors,2025-07-27,38.29,78.48,194,41,WH-C1,57,4473.36,2290.83
PRD-1560,Picture Frame - Plus,Home & Garden,Value Wholesalers,2025-08-07,9.18,24.89,243,60,WH-C2,293,7292.77,4603.03
PRD-1118,Monitor Stand - Elite,Electronics,Premium Suppliers,2026-05-27,69.27,121.21,74,51,WH-D1,289,35029.69,15010.66
PRD-1638,Dumbbells - Lite,Sports & Outdoors,FastTrack Logistics,2025-03-16,66.07,171.17,355,22,WH-C1,269,46044.73,28271.9
PRD-2066,Shampoo - Plus,Health & Beauty,Quality Goods Ltd.,2024-08-19,29.07,52.01,446,68,WH-D1,93,4836.93,2133.42
PRD-1751,Binoculars - Deluxe,Sports & Outdoors,Prime Distributors,2026-01-07,12.28,31.87,122,82,WH-A1,276,8796.12,5406.84
PRD-1513,Storage Box - Classic,Home & Garden,Prime Distributors,2026-06-11,5.28,12.02,275,90,WH-A1,156,1875.12,1051.44
PRD-1634,Dumbbells - Classic,Sports & Outdoors,Premium Suppliers,2024-09-20,12.18,21.51,179,98,WH-C1,226,4861.26,2108.58
PRD-1772,Cookbook - Standard,Books,Quality Goods Ltd.,2025-07-21,29.34,55.25,65,24,WH-C2,30,1657.5,777.3
PRD-1987,Art Kit - Elite,Toys,Prime Distributors,2024-11-28,10.77,16.86,132,92,WH-A1,267,4501.62,1626.03
PRD-2031,Play Dough - Elite,Toys,TechSupply Co.,2026-03-03,30.99,50.46,482,21,WH-B1,181,9133.26,3524.07
PRD-1127,HDMI Cable - Ultra,Electronics,Value Wholesalers,2025-12-30,39.45,76.82,497,66,WH-A2,139,10677.98,5194.43
PRD-1117,Monitor Stand - Classic,Electronics,Value Wholesalers,2024-10-13,145.22,206.3,85,58,WH-A1,23,4744.9,1404.84
PRD-1474,Garden Hose - Premium,Home & Garden,Value Wholesalers,2025-11-25,9.34,19.4,293,77,WH-D1,0,0.0,0.0
PRD-1741,Backpack - Basic,Sports & Outdoors,Value Wholesalers,2025-08-17,99.64,170.37,416,53,WH-B2,35,5962.95,2475.55
PRD-1975,Stuffed Animal - Classic,Toys,Elite Imports,2024-10-26,18.02,44.55,0,27,WH-D1,246,10959.3,6526.38
PRD-1058,Laptop Stand - Deluxe,Electronics,Quality Goods Ltd.,2024-11-05,172.2,238.91,212,100,WH-B2,196,46826.36,13075.16
PRD-1604,Lamp - Plus,Home & Garden,Premium Suppliers,2025-04-30,45.33,69.25,193,65,WH-D1,128,8864.0,3061.76
PRD-1985,Art Kit - Ultra,Toys,Quality Goods Ltd.,2025-03-05,48.53,74.58,252,97,WH-A2,100,7458.0,2605.0
PRD-1657,Water Bottle - Elite,Sports & Outdoors,Global Traders Inc.,2025-04-12,84.43,122.5,125,86,WH-B2,20,2450.0,761.4
PRD-1885,Comic Book - Pro,Books,Value Wholesalers,2025-05-31,24.4,40.02,499,53,WH-A2,230,9204.6,3592.6
PRD-1904,Building Blocks - Standard,Toys,Value Wholesalers,2025-06-06,17.82,40.14,334,39,WH-D1,251,10075.14,5602.32
PRD-1106,Keyboard - Classic,Electronics,Prime Distributors,2025-01-05,17.53,31.37,115,34,WH-B1,60,1882.2,830.4
PRD-1636,Dumbbells - Max,Sports & Outdoors,Global Traders Inc.,2026-05-29,31.87,68.37,75,56,WH-C2,0,0.0,0.0
PRD-1370,Pasta Sauce - Classic,Food & Beverage,Quality Goods Ltd.,2024-12-23,20.04,39.91,124,79,WH-B1,252,10057.32,5007.24
PRD-1269,Polo Shirt - Pro,Clothing,Global Traders Inc.,2026-06-19,40.14,100.67,446,26,WH-C1,22,2214.74,1331.66
PRD-1656,Water Bottle - Classic,Sports & Outdoors,Value Wholesalers,2025-09-06,45.47,114.9,292,96,WH-C2,19,2183.1,1319.17
PRD-1047,Phone Case - Deluxe,Electronics,Value Wholesalers,2026-06-14,173.84,272.39,418,78,WH-D1,116,31597.24,11431.8
PRD-1350,Mixed Nuts - Max,Food & Beverage,Prime Distributors,2025-01-26,14.96,28.25,84,76,WH-A1,109,3079.25,1448.61
PRD-1774,Cookbook - Basic,Books,Prime Distributors,2024-10-08,28.72,82.36,295,90,WH-D1,44,3623.84,2360.16
PRD-1196,Winter Jacket - Max,Clothing,Prime Distributors,2026-03-07,12.54,33.41,234,24,WH-D1,22,735.02,459.14
PRD-1103,Keyboard - Basic,Electronics,TechSupply Co.,2026-04-24,73.19,123.54,496,71,WH-B2,0,0.0,0.0
PRD-1005,Wireless Headphones - Pro,Electronics,Premium Suppliers,2025-10-26,164.32,357.51,274,35,WH-C1,193,68999.43,37285.67
PRD-1620,Yoga Mat - Basic,Sports & Outdoors,Premium Suppliers,2025-04-21,96.38,134.95,17,56,WH-B2,265,35761.75,10221.05
PRD-2049,Face Cream - Basic,Health & Beauty,Quality Goods Ltd.,2025-05-01,9.05,23.23,430,40,WH-C2,9,209.07,127.62
PRD-1053,Phone Case - Max,Electronics,Premium Suppliers,2025-09-05,137.73,199.65,460,58,WH-C1,209,41726.85,12941.28
